business_status,education_level_numeric,owner_business_experience,owner_age,owner_gender,entrepreneur_capability,gender_success_factor,business_location,business_sector,entity_type,location_success_probability,sector_success_probability,market_positioning_score,entity_type_advantage,business_capital,capital_source,number_of_employees,capital_adequacy,capital_source_effectiveness,financial_planning_score,business_scale_score,overall_risk_score,risk_adjusted_success_probability,under_capitalization_risk,experience_gap,pre_investment_success_score,prediction_confidence,success_category,improvement_focus
Fail,3,6,49,Male,0.7602777058518901,0.6768513723459347,RUSIZI,Activities Of Extraterritorial Organizations And Bodies,INDIVIDUAL,0.6869300911854104,0.7159533073929961,2.0802311853229996,0.6199585157870477,600670.0,Foreign Investment,1.0,0.09465669593653982,0.6920762286860582,0.44628704258995244,0.7,0.3158576116325102,0.6841423883674898,1,0,0.996541346407303,0.7999999999999999,Excellent,Capital Strategy & Financial Planning
Fail,2,2,21,Male,0.4540277058518902,0.6768513723459347,GISAGARA,Transportation And Storage,PRIVATE CORPORATION,0.6741573033707865,0.7173447537473233,1.1865660976118773,0.718362748779572,75602365.0,Inheritance,11.0,4.876707814321804,0.6826003824091779,1.0147801147227535,0.8,0.3619376272607159,0.6380623727392841,0,1,0.8141573393870816,0.7999999999999999,Excellent,Skills & Experience Development
Fail,3,0,22,Male,0.41527770585189017,0.6768513723459347,RWAMAGANA,Manufacturing,PRIVATE CORPORATION,0.6578171091445427,0.750733137829912,1.8401516995352265,0.718362748779572,35554844.0,Crowdfunding,3.0,1.1168138372318124,0.6709741550695825,0.8704957058288278,0.7,0.408432212948342,0.591567787051658,0,1,0.9205587205069123,0.7,Excellent,Skills & Experience Development
Success,3,5,36,Male,0.6902777058518902,0.6768513723459347,MUHANGA,"Agriculture, Forestry And Fishing",JOINT VENTURE,0.6846590909090909,0.6580459770114943,1.6607378538966178,0.7330703484549639,8302851.0,Inheritance,3.0,2.3024429405133793,0.6826003824091779,1.0447801147227533,0.7,0.22089063589535957,0.7791093641046405,0,0,1.039284676731338,0.8999999999999999,Excellent,Skills & Experience Development
Success,6,0,38,Male,0.6090277058518903,0.6768513723459347,BUGESERA,"Agriculture, Forestry And Fishing",PRIVATE CORPORATION,0.6588628762541806,0.6580459770114943,1.7088609527826777,0.718362748779572,4032951.0,Bank Loan,7.0,1.1183676016089381,0.671356783919598,0.9309989355781139,1.0,0.37488965826691534,0.6251103417330847,0,1,0.9676953521923819,0.7,Excellent,Skills & Experience Development
Fail,3,0,21,Male,0.41527770585189017,0.6768513723459347,NYANZA,Construction,JOINT VENTURE,0.7024221453287197,0.7855153203342619,1.9564139245905507,0.7330703484549639,31048091.0,Personal Savings,3.0,0.541126825339106,0.6834381551362684,0.630313152875657,0.7,0.47019359219066503,0.529806407809335,0,1,0.877226362683986,0.7,Excellent,Skills & Experience Development
Success,6,0,37,Male,0.6090277058518903,0.6768513723459347,NYAMASHEKE,"Professional, Scientific And Technical Activities",INDIVIDUAL,0.6842105263157895,0.6973684210526315,1.716809270338999,0.6199585157870477,5071454.0,Foreign Investment,1.0,0.6428421040489596,0.6920762286860582,0.6583333946180574,0.7,0.38396144247387787,0.6160385575261221,0,1,0.8997016895000557,0.7,Excellent,Skills & Experience Development
Success,3,3,51,Male,0.6402777058518903,0.6768513723459347,KARONGI,Human Health And Social Work Activities,JOINT VENTURE,0.6431372549019608,0.6634615384615384,1.867986153330329,0.7330703484549639,22362598.0,Personal Savings,5.0,3.1337240551031345,0.6834381551362684,1.0550314465408805,1.0,0.3318376068376069,0.6681623931623931,0,0,1.056470190355848,0.7999999999999999,Excellent,Skills & Experience Development
Success,3,3,39,Female,0.6914003446636559,0.6843356310910388,NYARUGENGE,Public Administration And Defence; Compulsory Social Security,JOINT VENTURE,0.7013574660633484,0.7344827586206897,1.7706381410225709,0.7330703484549639,1167841.0,Business Partner,2.0,0.1452266708781503,0.6854838709677419,0.4569518290098601,0.7,0.3383965362053447,0.6616034637946553,1,0,0.8966382886661356,0.7,Excellent,Capital Strategy & Financial Planning
Success,4,1,28,Male,0.5915277058518902,0.6768513723459347,KAMONYI,Mining And Quarrying,JOINT VENTURE,0.7058823529411765,0.81,2.1880143569228654,0.7330703484549639,78791344.875,Family/Friends,13.5,0.9999999873082508,0.696969696969697,0.8690909059179718,0.8,0.42386571018651364,0.5761342898134864,0,1,1.0569614854284737,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Fail,3,0,47,Female,0.5164003446636558,0.6843356310910388,GISAGARA,Other Service Activities,INDIVIDUAL,0.6741573033707865,0.5479876160990712,0.9378469193886683,0.6199585157870477,103917.0,Crowdfunding,1.0,0.16675960776982274,0.6709741550695825,0.4579821484633304,0.7,0.5543620529084547,0.44563794709154525,1,1,0.5930049597804055,0.5,Moderate,Risk Mitigation & Strategy
Success,7,2,35,Male,0.6852777058518902,0.6768513723459347,NGOMA,Unclassified,COOPERATIVE,0.6764705882352942,0.6707616707616708,1.6086582815342005,0.7325660121868652,3430053.0,Government Grant,3.0,0.5983049567317076,0.6453900709219859,0.6331932604595226,0.7,0.3603289653289653,0.6396710346710347,0,1,0.8939804041882048,0.7999999999999999,Excellent,Capital Strategy & Financial Planning
Success,3,4,52,Female,0.6414003446636559,0.6843356310910388,KICUKIRO,Construction,PRIVATE CORPORATION,0.657762938230384,0.7855153203342619,1.6652567923750816,0.718362748779572,78791344.875,Business Partner,10.0,1.3732280775783412,0.6854838709677419,0.9989521806849078,1.0,0.20051172612094528,0.7994882738790547,0,0,1.018370001439905,0.8999999999999999,Excellent,Skills & Experience Development
Success,2,2,44,Female,0.5551503446636559,0.6843356310910388,RULINDO,Other Service Activities,PRIVATE CORPORATION,0.680365296803653,0.5479876160990712,1.042116778395499,0.718362748779572,1403364.0,Government Grant,2.0,2.2520322006821742,0.6453900709219859,1.0336170212765956,0.7,0.402759469600089,0.597240530399911,0,1,0.8049266593971026,0.7,Excellent,Skills & Experience Development
Success,3,4,48,Female,0.6914003446636559,0.6843356310910388,NYAMAGABE,Other Service Activities,JOINT VENTURE,0.6278195488721805,0.5479876160990712,0.8980379490182464,0.7330703484549639,539000.0,Family/Friends,3.0,0.8649540362783227,0.696969696969697,0.8153294181604898,0.7,0.3517961461629815,0.6482038538370185,0,0,0.7654027159611845,0.7999999999999999,Good,Risk Mitigation & Strategy
Success,6,1,49,Male,0.6790277058518902,0.6768513723459347,MUSANZE,Transportation And Storage,COOPERATIVE,0.6956521739130435,0.7173447537473233,1.1528228339212252,0.7325660121868652,78791344.875,Government Grant,13.5,5.082412001963652,0.6453900709219859,1.0036170212765958,0.8,0.33636215979253337,0.6636378402074666,0,1,0.8755458435965157,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Success,7,4,33,Male,0.7902777058518902,0.6768513723459347,RUTSIRO,"Professional, Scientific And Technical Activities",COOPERATIVE,0.65,0.6973684210526315,1.7577373787384567,0.7325660121868652,2038024.0,Business Partner,6.0,0.2583337315614569,0.6854838709677419,0.5452285941806868,1.0,0.37559215852071803,0.624407841479282,1,0,0.9377063732812093,0.7999999999999999,Excellent,Capital Strategy & Financial Planning
Success,4,3,46,Female,0.7226503446636559,0.6843356310910388,RWAMAGANA,Education,COOPERATIVE,0.6578171091445427,0.7021943573667712,1.8124702024128299,0.7325660121868652,6446615.0,Bank Loan,3.0,0.8355081993431401,0.671356783919598,0.8002840850116645,0.7,0.21704996162067172,0.7829500383793283,0,0,1.0265736829310859,0.7999999999999999,Excellent,Skills & Experience Development
Fail,3,1,36,Female,0.5864003446636559,0.6843356310910388,NYAMAGABE,"Professional, Scientific And Technical Activities",INDIVIDUAL,0.6278195488721805,0.6973684210526315,1.7274558797559212,0.6199585157870477,569557.0,Microfinance,1.0,0.07219531524012902,0.6820461384152458,0.43766267033460593,0.7,0.5026639631228847,0.49733603687711525,1,1,0.8166669482971516,0.7,Excellent,Capital Strategy & Financial Planning
Success,3,0,26,Male,0.49027770585189023,0.6768513723459347,KICUKIRO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,0.657762938230384,0.6238907849829352,0.6396499438077341,0.718362748779572,9439909.0,Venture Capital,2.0,2.6138811719271993,0.6891891891891891,1.0467567567567566,0.7,0.40163711053616646,0.5983628894638335,0,1,0.6883575647894565,0.7,Good,Skills & Experience Development
Fail,2,2,30,Male,0.5290277058518902,0.6768513723459347,KAYONZA,Human Health And Social Work Activities,INDIVIDUAL,0.6387959866220736,0.6634615384615384,1.7946645853996124,0.6199585157870477,5861148.0,Bank Loan,1.0,0.8213366120573122,0.671356783919598,0.7967411881902074,0.7,0.3762290778392473,0.6237709221607527,0,1,0.9313139395851725,0.7999999999999999,Excellent,Skills & Experience Development
Success,3,5,44,Male,0.6902777058518902,0.6768513723459347,KAMONYI,Administrative And Support Service Activities,INDIVIDUAL,0.7058823529411765,0.69375,1.9006064270791003,0.6199585157870477,1540061.0,Bank Loan,2.0,0.17866298558154006,0.671356783919598,0.4610727815712644,0.7,0.3563452897364544,0.6436547102635456,1,0,0.9262340559708673,0.7999999999999999,Excellent,Capital Strategy & Financial Planning
Fail,7,0,25,Male,0.6152777058518902,0.6768513723459347,BURERA,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.6545454545454545,0.6238907849829352,0.9124500770913662,0.6199585157870477,569433.0,Crowdfunding,1.0,0.15767421035245371,0.6709741550695825,0.45571079910898815,0.7,0.5543195639523155,0.4456804360476845,1,1,0.6157596180151925,0.6,Moderate,Risk Mitigation & Strategy
Fail,3,1,59,Male,0.5352777058518902,0.6768513723459347,NYARUGENGE,Construction,JOINT VENTURE,0.7013574660633484,0.7855153203342619,1.657487553948319,0.7330703484549639,11625186.0,Crowdfunding,5.0,0.2026114904828326,0.6709741550695825,0.5269451191415829,1.0,0.48882544103992576,0.5111745589600742,1,1,0.8089263918200573,0.7,Excellent,Risk Mitigation & Strategy
Success,4,6,41,Female,0.7926503446636558,0.6843356310910388,NGORORERO,Real Estate Activities,INDIVIDUAL,0.7056737588652482,0.7609427609427609,2.1129664285229808,0.6199585157870477,12253191.0,Crowdfunding,2.0,0.1738050940652039,0.6709741550695825,0.45974352003717567,0.7,0.3076043713046531,0.6923956286953469,1,0,1.019451716278205,0.7999999999999999,Excellent,Capital Strategy & Financial Planning
Success,4,3,31,Female,0.6976503446636558,0.6843356310910388,NGOMA,Information And Communication,INDIVIDUAL,0.6764705882352942,0.7407407407407407,1.9273084373062557,0.6199585157870477,19871724.0,Venture Capital,2.0,1.4984094447856688,0.6891891891891891,0.971359117953174,0.7,0.2077501202501203,0.7922498797498797,0,0,1.0924119681639302,0.7999999999999999,Excellent,Skills & Experience Development
Fail,6,2,40,Male,0.6790277058518902,0.6768513723459347,NYARUGENGE,"Electricity, Gas And Air Conditioning Supply",INDIVIDUAL,0.7013574660633484,0.7038461538461539,1.8135465528516375,0.6199585157870477,4122798.0,Crowdfunding,1.0,0.5492238885064841,0.6709741550695825,0.6285982186474958,0.7,0.34244230769230777,0.6575576923076922,0,1,0.9457560430918888,0.7999999999999999,Excellent,Capital Strategy & Financial Planning
Success,5,3,39,Female,0.7539003446636559,0.6843356310910388,GICUMBI,Accommodation And Food Service Activities,INDIVIDUAL,0.6863354037267081,0.6518218623481782,1.423785087160115,0.6199585157870477,2103538.0,Bank Loan,1.0,0.21294143234463717,0.671356783919598,0.4696423932620387,0.7,0.3651237920983626,0.6348762079016375,1,0,0.8265022150849627,0.7,Excellent,Capital Strategy & Financial Planning
Success,3,1,40,Male,0.5852777058518902,0.6768513723459347,NGOMA,Real Estate Activities,COOPERATIVE,0.6764705882352942,0.7609427609427609,2.0515972346059663,0.7325660121868652,61363289.0,Bank Loan,5.0,0.870406102116199,0.671356783919598,0.8690085607049292,1.0,0.33351526012816335,0.6664847398718367,0,1,1.0390317085576584,0.7999999999999999,Excellent,Skills & Experience Development
Fail,3,2,28,Male,0.5602777058518902,0.6768513723459347,GICUMBI,Unclassified,INDIVIDUAL,0.6863354037267081,0.6707616707616708,1.5944677867680865,0.6199585157870477,366442.0,Business Partner,1.0,0.06391856480196674,0.6854838709677419,0.43662480249081426,0.7,0.5173332183858499,0.4826667816141501,1,1,0.7723898153931222,0.7,Good,Capital Strategy & Financial Planning
Success,3,2,48,Female,0.5864003446636559,0.6843356310910388,NYAGATARE,Manufacturing,INDIVIDUAL,0.7264957264957265,0.750733137829912,1.8758779847825373,0.6199585157870477,8468768.0,Government Grant,2.0,0.2660126222662088,0.6453900709219859,0.4751201768431479,0.7,0.4658530483442105,0.5341469516557895,1,1,0.8704990341366758,0.7,Excellent,Capital Strategy & Financial Planning
Success,3,7,38,Male,0.7602777058518901,0.6768513723459347,GICUMBI,Real Estate Activities,COOPERATIVE,0.6863354037267081,0.7609427609427609,2.0374067398398523,0.7325660121868652,46275872.0,Inheritance,3.0,0.6563989972823678,0.6826003824091779,0.6588798640433453,0.7,0.1585320951449984,0.8414679048550016,0,0,1.070448543697367,0.8999999999999999,Excellent,Capital Strategy & Financial Planning
Success,7,3,37,Female,0.8164003446636559,0.6843356310910388,RUTSIRO,Education,PRIVATE CORPORATION,0.65,0.7021943573667712,1.919417971453532,0.718362748779572,32644057.0,Inheritance,9.0,4.230805978536772,0.6826003824091779,1.0547801147227533,1.0,0.2039831772352268,0.7960168227647733,0,0,1.1476729894961228,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Success,6,3,59,Male,0.7340277058518903,0.6768513723459347,MUSANZE,Administrative And Support Service Activities,PRIVATE CORPORATION,0.6956521739130435,0.69375,1.8764486138249792,0.718362748779572,24287316.0,Bank Loan,5.0,2.817579555824287,0.671356783919598,1.1014070351758793,1.0,0.19627743173211085,0.8037225682678891,0,0,1.1254167376593596,0.7999999999999999,Excellent,Skills & Experience Development
Fail,4,3,57,Female,0.6726503446636559,0.6843356310910388,RUBAVU,Other Service Activities,JOINT VENTURE,0.6776859504132231,0.5479876160990712,0.808721360920631,0.7330703484549639,301375.0,Bank Loan,1.0,0.4836280569264925,0.671356783919598,0.5373140494075025,0.7,0.40177237641804553,0.5982276235819545,1,0,0.657949480697521,0.7,Good,Capital Strategy & Financial Planning
Success,3,6,43,Male,0.7602777058518901,0.6768513723459347,KAMONYI,"Agriculture, Forestry And Fishing",INDIVIDUAL,0.7058823529411765,0.6580459770114943,1.7631235491170494,0.6199585157870477,1041238.0,Family/Friends,2.0,0.28874311757422483,0.696969696969697,0.49627668848446527,0.7,0.4348427365001094,0.5651572634998906,1,0,0.9059648238559239,0.7999999999999999,Excellent,Capital Strategy & Financial Planning
Fail,4,2,21,Female,0.5176503446636559,0.6843356310910388,GISAGARA,Accommodation And Food Service Activities,JOINT VENTURE,0.6741573033707865,0.6518218623481782,1.4975350752196914,0.7330703484549639,4297736.0,Family/Friends,2.0,0.43506038858300233,0.696969696969697,0.5328560062366596,0.7,0.6267577597840756,0.37324224021592445,1,1,0.7375413218063694,0.7999999999999999,Good,Risk Mitigation & Strategy
Success,6,3,41,Male,0.7840277058518902,0.6768513723459347,NYAGATARE,Activities Of Households As Employers; Undifferentiated Goods- And Services-Producing Activities Of Households For Own Use,COOPERATIVE,0.7264957264957265,0.7088122605363985,2.0511955714225887,0.7325660121868652,38338270.0,Bank Loan,9.0,5.486442908724453,0.671356783919598,1.0514070351758795,1.0,0.19238604587637387,0.8076139541236261,0,0,1.1723817542299093,0.7999999999999999,Excellent,Skills & Experience Development
Success,6,3,34,Female,0.7601503446636558,0.6843356310910388,BUGESERA,Human Health And Social Work Activities,PRIVATE CORPORATION,0.6588628762541806,0.6634615384615384,1.8110853761706582,0.718362748779572,3991982.0,Foreign Investment,2.0,0.5594059340036752,0.6920762286860582,0.6374743521067363,0.7,0.24121019371019375,0.7587898062898062,0,0,0.9919429967264066,0.7999999999999999,Excellent,Capital Strategy & Financial Planning
Success,6,2,34,Female,0.6551503446636558,0.6843356310910388,NYAGATARE,Accommodation And Food Service Activities,PRIVATE CORPORATION,0.7264957264957265,0.6518218623481782,1.416786120038414,0.718362748779572,56602786.0,Venture Capital,10.0,5.72990757739436,0.6891891891891891,1.0567567567567568,1.0,0.3465700044368033,0.6534299955631967,0,1,0.9456168217105289,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Success,3,3,40,Male,0.6902777058518902,0.6768513723459347,KIREHE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,JOINT VENTURE,0.6656151419558359,0.6238907849829352,0.8600888263173476,0.7330703484549639,1214809.0,Inheritance,6.0,0.3363767990335192,0.6826003824091779,0.5638743144811331,1.0,0.3875054213097274,0.6124945786902726,1,0,0.6855730126932418,0.7999999999999999,Good,Capital Strategy & Financial Planning
Success,6,0,30,Female,0.5851503446636559,0.6843356310910388,BUGESERA,Human Health And Social Work Activities,COOPERATIVE,0.6588628762541806,0.6634615384615384,1.8110853761706582,0.7325660121868652,32231839.0,Family/Friends,6.0,4.516724273919844,0.696969696969697,1.059090909090909,1.0,0.5075563475563476,0.4924436524436524,0,1,0.9915779052032191,0.7,Excellent,Risk Mitigation & Strategy
Success,3,3,39,Male,0.6902777058518902,0.6768513723459347,GASABO,"Professional, Scientific And Technical Activities",COOPERATIVE,0.6970091027308193,0.6973684210526315,1.417725361911249,0.7325660121868652,3845588.0,Bank Loan,3.0,0.48745505356559093,0.671356783919598,0.5382707985672771,0.7,0.36337934765125934,0.6366206523487407,1,0,0.8234064823449467,0.7999999999999999,Excellent,Capital Strategy & Financial Planning
Fail,2,0,28,Male,0.45902770585189023,0.6768513723459347,GISAGARA,Manufacturing,JOINT VENTURE,0.6741573033707865,0.750733137829912,1.956626939963815,0.7330703484549639,5300791.0,Bank Loan,1.0,0.1665032403763002,0.671356783919598,0.45803284526995447,0.7,0.5210840655796748,0.4789159344203252,1,1,0.8371564449480744,0.6,Excellent,Capital Strategy & Financial Planning
Success,6,6,44,Female,0.8551503446636558,0.6843356310910388,NGOMA,"Electricity, Gas And Air Conditioning Supply",INDIVIDUAL,0.6764705882352942,0.7038461538461539,2.0654077624669234,0.6199585157870477,6696419.0,Crowdfunding,2.0,0.8920721515457953,0.6709741550695825,0.8143102844073236,0.7,0.17237515262515263,0.8276248473748473,0,0,1.1419995845926278,0.8999999999999999,Excellent,Capital Strategy & Financial Planning
Success,3,1,31,Female,0.5614003446636558,0.6843356310910388,KICUKIRO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,COOPERATIVE,0.657762938230384,0.6238907849829352,0.6396499438077341,0.7325660121868652,23756762.0,Microfinance,8.0,6.578172829606255,0.6820461384152458,1.0546138415245738,1.0,0.3773736834379243,0.6226263165620757,0,1,0.7165113130445888,0.7999999999999999,Good,Skills & Experience Development
Fail,3,3,21,Male,0.5902777058518902,0.6768513723459347,RWAMAGANA,Transportation And Storage,INDIVIDUAL,0.6578171091445427,0.7173447537473233,1.070090857183289,0.6199585157870477,2704108.0,Microfinance,1.0,0.1744276731868124,0.6820461384152458,0.46322075982127675,0.7,0.36246154736518765,0.6375384526348123,1,0,0.687918906533671,0.7,Good,Capital Strategy & Financial Planning
Success,6,1,27,Male,0.6540277058518902,0.6768513723459347,BURERA,"Arts, Entertainment And Recreation",INDIVIDUAL,0.6545454545454545,0.6979472140762464,1.8305985277819286,0.6199585157870477,900140.0,Bank Loan,1.0,0.1478053417409451,0.671356783919598,0.4533583706111156,0.7,0.5135632255858239,0.4864367744141761,1,1,0.8644848912366634,0.7,Excellent,Capital Strategy & Financial Planning
Fail,3,4,41,Female,0.6914003446636559,0.6843356310910388,NYAGATARE,"Agriculture, Forestry And Fishing",INDIVIDUAL,0.7264957264957265,0.6580459770114943,1.691960044372303,0.6199585157870477,548171.0,Microfinance,1.0,0.15201193531525012,0.6820461384152458,0.4576168253533862,0.7,0.3414352070540072,0.6585647929459928,1,0,0.8765272794197176,0.7999999999999999,Excellent,Capital Strategy & Financial Planning
Success,6,3,56,Female,0.7351503446636559,0.6843356310910388,GASABO,Transportation And Storage,JOINT VENTURE,0.6970091027308193,0.7173447537473233,0.8370266093967835,0.7330703484549639,7142007.0,Microfinance,2.0,0.46069301333154095,0.6820461384152458,0.5347870948574589,0.7,0.34280264411942707,0.6571973558805729,1,0,0.694938000638772,0.7999999999999999,Good,Capital Strategy & Financial Planning
Success,3,0,21,Male,0.41527770585189017,0.6768513723459347,KAYONZA,Transportation And Storage,COOPERATIVE,0.6387959866220736,0.7173447537473233,1.1062972600699288,0.7325660121868652,16735067.0,Family/Friends,4.0,1.0794904631898612,0.696969696969697,0.9289635248883743,1.0,0.4972338323878991,0.5027661676121009,0,1,0.7339517415175629,0.7,Good,Skills & Experience Development
Success,6,1,30,Male,0.6540277058518902,0.6768513723459347,NYARUGENGE,Activities Of Households As Employers; Undifferentiated Goods- And Services-Producing Activities Of Households For Own Use,JOINT VENTURE,0.7013574660633484,0.7088122605363985,1.8205238236951176,0.7330703484549639,3548479.0,Bank Loan,2.0,0.507809232036491,0.671356783919598,0.6183593431850022,0.7,0.3369157088122605,0.6630842911877395,0,1,0.9385459617131449,0.7999999999999999,Excellent,Capital Strategy & Financial Planning
Success,4,0,54,Male,0.4965277058518902,0.6768513723459347,RUSIZI,Accommodation And Food Service Activities,JOINT VENTURE,0.6869300911854104,0.6518218623481782,1.4151085519850444,0.7330703484549639,46641840.0,Inheritance,3.0,4.721559685058883,0.6826003824091779,0.9947801147227534,0.7,0.3724442112572012,0.6275557887427988,0,1,0.8769416361810763,0.7,Excellent,Skills & Experience Development
Success,6,4,40,Male,0.7840277058518902,0.6768513723459347,HUYE,Administrative And Support Service Activities,PRIVATE CORPORATION,0.6752411575562701,0.69375,1.842652590127896,0.718362748779572,10042847.0,Microfinance,3.0,1.1650739995095083,0.6820461384152458,0.8858823414019508,0.7,0.20979119342626057,0.7902088065737394,0,0,1.0753838059527765,0.8999999999999999,Excellent,Skills & Experience Development
Success,7,2,54,Female,0.6614003446636559,0.6843356310910388,BURERA,"Professional, Scientific And Technical Activities",JOINT VENTURE,0.6545454545454545,0.6973684210526315,1.7364135189279892,0.7330703484549639,3655885.0,Family/Friends,6.0,0.46340887752526805,0.696969696969697,0.5999431284722261,1.0,0.5951629072681704,0.40483709273182955,1,1,0.8634766837955165,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Fail,6,4,34,Female,0.7601503446636558,0.6843356310910388,RUSIZI,"Water Supply, Gas And Remediation Services",COOPERATIVE,0.6869300911854104,0.6744186046511628,1.8452947389286964,0.7325660121868652,2805077.0,Government Grant,1.0,0.4541995628469451,0.6453900709219859,0.522166911988332,0.7,0.37852192999149953,0.6214780700085005,1,0,0.9442061301300539,0.8999999999999999,Excellent,Capital Strategy & Financial Planning
Success,6,1,38,Male,0.6790277058518902,0.6768513723459347,KAMONYI,Administrative And Support Service Activities,INDIVIDUAL,0.7058823529411765,0.69375,1.9006064270791003,0.6199585157870477,11951873.0,Government Grant,2.0,1.38654073667952,0.6453900709219859,0.9302522054464758,0.7,0.34797028973645444,0.6520297102635455,0,1,1.0418289119396702,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Success,3,1,48,Male,0.5852777058518902,0.6768513723459347,MUHANGA,"Electricity, Gas And Air Conditioning Supply",PRIVATE CORPORATION,0.6846590909090909,0.7038461538461539,2.0129961101034235,0.718362748779572,15990590.0,Government Grant,5.0,2.130207208626981,0.6453900709219859,1.0936170212765957,1.0,0.35436348995831757,0.6456365100416824,0,1,1.0813638966089083,0.7999999999999999,Excellent,Skills & Experience Development
Success,3,2,35,Male,0.5602777058518902,0.6768513723459347,NYARUGURU,Public Administration And Defence; Compulsory Social Security,PRIVATE CORPORATION,0.7131147540983607,0.7344827586206897,2.1626205477335447,0.718362748779572,3614856.0,Personal Savings,7.0,0.44952480909978915,0.6834381551362684,0.5924126488158279,1.0,0.5704279821811582,0.4295720178188418,1,1,0.9427560144566786,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Fail,4,6,43,Male,0.7915277058518901,0.6768513723459347,NYANZA,Activities Of Extraterritorial Organizations And Bodies,JOINT VENTURE,0.7024221453287197,0.7159533073929961,2.1501633762911303,0.7330703484549639,4088756.0,Crowdfunding,3.0,0.6443273901654865,0.6709741550695825,0.6523740940622463,0.7,0.16397637590706243,0.8360236240929375,0,0,1.1052974041624988,0.8999999999999999,Excellent,Capital Strategy & Financial Planning
Success,7,2,27,Male,0.6852777058518902,0.6768513723459347,KICUKIRO,"Electricity, Gas And Air Conditioning Supply",JOINT VENTURE,0.657762938230384,0.7038461538461539,1.8213157912784002,0.7330703484549639,11091882.0,Personal Savings,7.0,1.4776194620486083,0.6834381551362684,1.0244363120530326,1.0,0.46181730769230767,0.5381826923076923,0,1,1.0246578760499638,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Fail,4,1,30,Male,0.5915277058518902,0.6768513723459347,RUTSIRO,"Water Supply, Gas And Remediation Services",INDIVIDUAL,0.65,0.6744186046511628,1.9181937907754572,0.6199585157870477,2220403.0,Crowdfunding,1.0,0.3595288371563581,0.6709741550695825,0.5061744558099642,0.7,0.527952655798202,0.47204734420179795,1,1,0.877959842242282,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Success,4,3,47,Male,0.7215277058518902,0.6768513723459347,HUYE,Administrative And Support Service Activities,INDIVIDUAL,0.6752411575562701,0.69375,1.842652590127896,0.6199585157870477,10654787.0,Personal Savings,5.0,1.2360653611482795,0.6834381551362684,0.9640477868279504,1.0,0.3097911934262606,0.6902088065737394,0,0,1.0561751673092767,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Fail,7,0,35,Female,0.6164003446636559,0.6843356310910388,NGOMA,Information And Communication,PRIVATE CORPORATION,0.6764705882352942,0.7407407407407407,1.9273084373062557,0.718362748779572,32265498.0,Crowdfunding,3.0,2.432950807082119,0.6709741550695825,1.0412922465208747,0.7,0.35915498397250223,0.6408450160274978,0,1,1.0552392775613788,0.7,Excellent,Skills & Experience Development
Success,7,5,27,Male,0.7902777058518902,0.6768513723459347,RUBAVU,Accommodation And Food Service Activities,PRIVATE CORPORATION,0.6776859504132231,0.6518218623481782,1.3684095167516543,0.718362748779572,78791344.875,Crowdfunding,7.0,7.976058352187024,0.6709741550695825,1.0512922465208747,1.0,0.2307607050370208,0.7692392949629792,0,0,0.995856611566295,0.8999999999999999,Excellent,Risk Mitigation & Strategy
Success,6,3,32,Female,0.7601503446636558,0.6843356310910388,HUYE,"Water Supply, Gas And Remediation Services",JOINT VENTURE,0.6752411575562701,0.6744186046511628,1.8601819747756085,0.7330703484549639,13942823.0,Bank Loan,6.0,2.257629331192096,0.671356783919598,1.1014070351758793,1.0,0.22706680648942076,0.7729331935105792,0,0,1.1230289945890846,0.7999999999999999,Excellent,Skills & Experience Development
Success,3,1,37,Male,0.5852777058518902,0.6768513723459347,GISAGARA,"Electricity, Gas And Air Conditioning Supply",INDIVIDUAL,0.6741573033707865,0.7038461538461539,2.124967255760386,0.6199585157870477,8585621.0,Personal Savings,3.0,1.1437446488678147,0.6834381551362684,0.8809676087578342,0.7,0.450416163901458,0.549583836098542,0,1,1.0369837951048304,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Success,6,2,27,Female,0.6551503446636558,0.6843356310910388,NYARUGURU,Information And Communication,COOPERATIVE,0.7131147540983607,0.7407407407407407,2.067429634401943,0.7325660121868652,4140389.0,Family/Friends,5.0,0.31220230226057344,0.696969696969697,0.5621414846560525,1.0,0.6157901478553652,0.38420985214463477,1,1,0.9307798535925227,0.7999999999999999,Excellent,Risk Mitigation & Strategy
