business_capital,business_location,business_sector,entity_type,business_registration_year,owner_age,owner_gender,owner_education_level,owner_business_experience,capital_source,turnover_2021,turnover_2022,turnover_2023,turnover_2024,business_status,turnover_growth,number_of_employees,education_level_numeric,business_age,avg_turnover,turnover_trend,capital_efficiency,employee_productivity,business_size_category
26511976.0,RUBAVU,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,2022,46,Female,Primary,1,Family/Friends,0.0,84640851.0,79322850.0,24738166.0,Success,Decreased,5.0,2,2,47175466.75,6889649.7,1.7794020698644994,7862577.791666667,Micro
7295238.0,MUHANGA,"Agriculture, Forestry And Fishing",INDIVIDUAL,2022,47,Female,Vocational/Technical,1,Foreign Investment,0.0,9500001.0,6217016.0,9394783.0,Fail,Decreased,1.0,4,2,6277950.0,2490136.4,0.8605543971897288,3138975.0,Micro
53015586.0,NYARUGENGE,Manufacturing,PRIVATE CORPORATION,2022,51,Male,Master's Degree,5,Foreign Investment,0.0,29910086.0,32246275.0,138471145.0,Success,Increased,13.5,7,2,50156876.5,41774962.4,0.9460779242150049,3459094.9310344825,Small
788740.0,MUHANGA,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2022,30,Male,Primary,0,Bank Loan,0.0,1039244.0,3275933.0,4472600.0,Fail,Increased,1.0,2,2,2196944.25,1565448.9,2.7853810693244045,1098472.125,Micro
57816533.0,GASABO,Transportation And Storage,INDIVIDUAL,2022,25,Male,Master's Degree,0,Venture Capital,0.0,41053172.0,52130302.0,54514835.0,Success,Increased,3.0,7,2,36924577.25,17462163.5,0.6386508269416497,9231144.3125,Micro
12350300.0,NYARUGENGE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,2022,48,Male,Certificate/Diploma,1,Microfinance,0.0,39146699.0,8925000.0,26942010.0,Success,Decreased,6.0,5,2,18753427.25,5060433.1,1.5184591250043218,2679061.035714286,Small
5169673.0,KICUKIRO,Other Service Activities,INDIVIDUAL,2021,26,Male,Vocational/Technical,3,Bank Loan,1062740.0,9407200.0,22530400.0,11994100.0,Fail,Increased,1.0,4,3,11248610.0,4591728.0,2.175883817819073,5624305.0,Micro
13977670.0,KAYONZA,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2021,37,Female,Master's Degree,3,Inheritance,2459831.0,49426600.0,166046690.0,10654209.0,Success,Increased,4.0,7,3,57146832.5,14120322.4,4.088437372721106,11429366.5,Micro
9349388.0,GASABO,Construction,PRIVATE CORPORATION,2021,21,Female,Bachelor's Degree,0,Inheritance,527881.0,4838256.0,2675400.0,1440831.0,Success,Increased,9.0,6,3,2370592.0,57599.4,0.2535558205996135,237059.2,Small
230176.0,NGORORERO,Other Service Activities,INDIVIDUAL,2022,53,Male,PhD,3,Inheritance,0.0,584308.0,135001.0,156008.0,Success,Decreased,1.0,8,2,218829.25,1871.7,0.9506998961668629,109414.625,Micro
8133177.0,MUSANZE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,2022,34,Male,Secondary,3,Inheritance,0.0,7062555.0,31750530.0,86220229.0,Success,Increased,3.0,3,2,31258328.5,28334866.2,3.843310511586,7814582.125,Micro
78791344.875,GATSIBO,Financial And Insurance Activities,INDIVIDUAL,2022,45,Female,Vocational/Technical,7,Crowdfunding,0.0,166698618.875,185566199.75,196044153.75,Success,Decreased,6.0,4,2,137077243.09375,60700004.2125,1.7397499886753902,19582463.29910714,Small
3104742.0,NYAGATARE,"Professional, Scientific And Technical Activities",INDIVIDUAL,2021,32,Male,Certificate/Diploma,1,Microfinance,4526340.0,3113957.0,5142711.0,1984335.0,Fail,Decreased,1.0,5,3,3691835.75,-559726.1,1.1890954420381976,1845917.875,Micro
1715748.0,NYAGATARE,Transportation And Storage,INDIVIDUAL,2022,25,Female,Certificate/Diploma,2,Microfinance,0.0,2271864.0,2234440.0,3226350.0,Success,Increased,2.0,5,2,1933163.5,964162.6,1.1267169615136015,644387.8333333334,Micro
1035335.0,NYANZA,Other Service Activities,INDIVIDUAL,2022,32,Female,Bachelor's Degree,5,Bank Loan,0.0,1459983.0,1374424.0,1198908.0,Success,Decreased,4.0,6,2,1008328.75,351116.5,0.9739145069813084,201665.75,Micro
7212949.0,GAKENKE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2021,34,Male,PhD,5,Venture Capital,20485302.0,22941970.0,30315621.0,4094885.0,Success,Decreased,2.0,8,3,19459444.5,-4179760.0,2.6978482451701455,6486481.5,Micro
842252.0,GASABO,Accommodation And Food Service Activities,INDIVIDUAL,2021,41,Male,Bachelor's Degree,4,Microfinance,547527.0,902800.0,836034.0,1064671.0,Fail,Increased,1.0,6,3,837758.0,148466.6,0.9946631237882204,418879.0,Micro
1171111.0,MUHANGA,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2022,41,Male,Bachelor's Degree,4,Microfinance,0.0,1657704.0,2087036.0,1374805.0,Fail,Decreased,1.0,6,2,1279886.25,455374.7,1.0928811676423775,639943.125,Micro
21090413.0,NGOMA,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2021,38,Male,Master's Degree,2,Personal Savings,49108839.375,56451230.0,19503090.0,42148233.0,Success,Decreased,4.0,7,3,41802848.09375,-5782995.9125,1.982078118227077,8360569.61875,Micro
382418.0,GASABO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,2022,22,Male,Vocational/Technical,1,Microfinance,0.0,494915.0,12118475.0,29661017.0,Fail,Increased,1.0,4,2,10568601.75,10060661.1,27.636183740870617,5284300.875,Micro
78791344.875,GASABO,Financial And Insurance Activities,PRIVATE CORPORATION,2022,55,Male,PhD,3,Business Partner,0.0,166698618.875,185566199.75,196044153.75,Success,Increased,13.5,8,2,137077243.09375,60700004.2125,1.7397499886753902,9453602.971982758,Small
5418619.0,GAKENKE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2021,40,Male,Bachelor's Degree,4,Bank Loan,16162201.0,19564102.0,7466840.0,7530526.0,Success,Decreased,2.0,6,3,12680917.25,-3799228.7,2.3402484857768213,4226972.416666667,Micro
20815073.0,GASABO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,2021,60,Female,Vocational/Technical,2,Inheritance,1451700.0,46342225.0,34031316.0,54474468.0,Success,Increased,11.0,4,3,34074927.25,14675739.5,1.6370312807919876,2839577.2708333335,Small
16224321.0,MUSANZE,Mining And Quarrying,PRIVATE CORPORATION,2021,47,Female,Vocational/Technical,4,Venture Capital,220000.0,3162068.0,4940740.0,10851586.0,Success,Increased,7.0,4,3,4793598.5,3367343.0,0.29545755440504695,599199.8125,Small
6039673.0,KARONGI,Accommodation And Food Service Activities,INDIVIDUAL,2021,38,Male,Bachelor's Degree,5,Microfinance,7939047.0,11906159.0,3131137.0,7437239.0,Success,Decreased,2.0,6,3,7603395.5,-1028044.6,1.2589082622671357,2534465.1666666665,Micro
5141431.0,GASABO,Transportation And Storage,INDIVIDUAL,2022,54,Male,Secondary,0,Venture Capital,0.0,5776825.0,8905245.0,8197485.0,Success,Increased,2.0,3,2,5719888.75,2772087.5,1.1125088788493167,1906629.5833333333,Micro
78791344.875,BUGESERA,Financial And Insurance Activities,INDIVIDUAL,2022,30,Male,PhD,3,Business Partner,0.0,166698618.875,103702095.0,226900.0,Fail,Decreased,1.0,8,2,67656903.46875,-6231582.3875,0.858684449635948,33828451.734375,Micro
1823573.0,MUHANGA,Transportation And Storage,INDIVIDUAL,2022,52,Male,PhD,3,Microfinance,0.0,2070384.0,1022601.0,2683786.0,Success,Increased,4.0,8,2,1444192.75,700357.5,0.7919573047213878,288838.55,Micro
117856.0,NYAGATARE,Other Service Activities,INDIVIDUAL,2022,21,Female,Certificate/Diploma,2,Crowdfunding,0.0,300000.0,272292.0,65475.0,Success,Decreased,1.0,5,2,159441.75,16871.7,1.3528407307160373,79720.875,Micro
8623060.0,KICUKIRO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,2022,49,Female,No Formal Education,2,Venture Capital,0.0,8919560.0,8584540.0,13633898.0,Success,Increased,3.0,1,2,7784499.5,4056667.4,0.9027536161462849,1946124.875,Micro
8814595.0,RUSIZI,Manufacturing,INDIVIDUAL,2022,32,Male,Secondary,1,Foreign Investment,0.0,5752503.0,59685769.0,5679879.0,Fail,Decreased,1.0,3,2,17779537.75,7097290.3,2.017056453863569,8889768.875,Micro
4497620.0,GASABO,Transportation And Storage,INDIVIDUAL,2022,25,Male,Vocational/Technical,2,Government Grant,0.0,6111533.0,4269062.0,7536375.0,Success,Increased,2.0,4,2,4479242.5,2076665.4,0.9959137286134159,1493080.8333333333,Micro
3197039.0,KICUKIRO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2022,46,Male,PhD,1,Foreign Investment,0.0,6419940.0,9257417.0,3771083.0,Success,Decreased,3.0,8,2,4862110.0,1415072.6,1.5208161299201761,1215527.5,Micro
17520893.0,KICUKIRO,"Professional, Scientific And Technical Activities",INDIVIDUAL,2021,53,Female,Bachelor's Degree,5,Microfinance,31904781.0,37320830.0,520000.0,9273861.0,Success,Decreased,3.0,6,3,19754868.0,-10469359.0,1.1275034253389125,4938717.0,Micro
75562.0,RUHANGO,Other Service Activities,INDIVIDUAL,2021,27,Male,Certificate/Diploma,1,Business Partner,53234.0,70875.0,2000001.0,1000000.0,Fail,Increased,1.0,5,3,781027.5,476942.4,10.336110265606182,390513.75,Micro
1562585.0,KICUKIRO,Transportation And Storage,INDIVIDUAL,2021,25,Male,Vocational/Technical,1,Foreign Investment,2710412.0,2520838.0,2432481.0,939118.0,Success,Decreased,4.0,4,3,2150712.25,-540223.9,1.3763800840401745,430142.45,Micro
78791344.875,NYARUGENGE,Accommodation And Food Service Activities,PRIVATE CORPORATION,2022,47,Female,Secondary,2,Microfinance,0.0,155028858.0,185566199.75,69222256.0,Success,Decreased,6.0,3,2,102454328.4375,23820410.975,1.3003246397141202,14636332.63392857,Small
7652427.0,KICUKIRO,"Arts, Entertainment And Recreation",PRIVATE CORPORATION,2022,52,Female,Master's Degree,3,Government Grant,0.0,5668525.0,11830480.0,13849413.0,Success,Increased,7.0,7,2,7837104.5,4771019.4,1.0241330594681846,979638.0625,Small
11808600.0,MUHANGA,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2022,55,Male,Secondary,2,Foreign Investment,0.0,17899659.0,19869806.0,11024625.0,Fail,Decreased,1.0,3,2,12198522.5,3504402.2,1.0330201266009411,6099261.25,Micro
78791344.875,NYARUGENGE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,2021,45,Female,Certificate/Diploma,0,Foreign Investment,21706475.0,166698618.875,3277288.0,4163390.0,Success,Decreased,13.5,5,3,48961442.96875,-21605058.5875,0.621406354023014,3376651.2392241377,Small
10611166.0,GASABO,Unclassified,PRIVATE CORPORATION,2021,48,Male,PhD,1,Foreign Investment,15353555.0,15488740.0,10159982.0,8012905.0,Fail,Decreased,1.0,8,3,12253795.5,-2735070.8,1.154801870519991,6126897.75,Micro
5918487.0,NYARUGENGE,"Professional, Scientific And Technical Activities",PRIVATE CORPORATION,2022,44,Female,Bachelor's Degree,0,Bank Loan,0.0,3179629.0,5746211.0,5942165.0,Fail,Increased,3.0,6,2,3717001.25,2039307.7,0.6280322355980108,929250.3125,Micro
10613295.0,GASABO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,2022,25,Male,Secondary,3,Government Grant,0.0,9181744.0,32304919.0,9728066.0,Fail,Increased,6.0,3,2,12803682.25,5230737.3,1.2063813399720502,1829097.4642857143,Small
15360663.0,RUSIZI,Construction,INDIVIDUAL,2022,46,Female,Master's Degree,7,Foreign Investment,0.0,16168718.0,23447764.0,25848585.0,Success,Increased,3.0,7,2,16366266.75,8482480.1,1.065466098991554,4091566.6875,Micro
644932.0,KIREHE,Unclassified,INDIVIDUAL,2021,41,Female,Bachelor's Degree,2,Bank Loan,1249918.0,575727.0,616152.0,673311.0,Fail,Decreased,1.0,6,3,778777.0,-168939.6,1.2075316350690692,389388.5,Micro
764880.0,NYABIHU,Other Service Activities,INDIVIDUAL,2022,32,Male,Bachelor's Degree,3,Venture Capital,0.0,2246837.0,545985.0,714350.0,Success,Decreased,2.0,6,2,876793.0,44219.8,1.146312955871567,292264.3333333333,Micro
3245293.0,NGORORERO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,2021,42,Male,Secondary,2,Inheritance,3264093.0,5524602.0,5586166.0,2762355.0,Fail,Decreased,3.0,3,3,4284304.0,-144365.0,1.3201589748109108,1071076.0,Micro
3283311.0,GASABO,Transportation And Storage,INDIVIDUAL,2021,50,Male,Bachelor's Degree,4,Government Grant,6499001.0,2616966.0,2493201.0,5872503.0,Fail,Decreased,2.0,6,3,4370417.75,-200325.9,1.3311003492814573,1456805.9166666667,Micro
8404992.0,NYARUGENGE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,2021,22,Male,No Formal Education,2,Foreign Investment,3025000.0,43240701.0,86390339.0,196044153.75,Success,Increased,3.0,1,3,82175048.4375,62220709.925,9.77693240642794,20543762.109375,Micro
303962.0,GASABO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2022,21,Male,Vocational/Technical,2,Bank Loan,0.0,1249014.0,1232657.0,2460822.0,Success,Increased,1.0,4,2,1235623.25,736610.9,4.065044923230788,617811.625,Micro
2209487.0,RUTSIRO,Transportation And Storage,INDIVIDUAL,2022,34,Male,Primary,2,Personal Savings,0.0,3870374.0,2713936.0,4315102.0,Fail,Increased,1.0,2,2,2724853.0,1178886.8,1.233250870789975,1362426.5,Micro
469055.0,GISAGARA,Other Service Activities,INDIVIDUAL,2022,48,Female,Vocational/Technical,5,Venture Capital,0.0,1199970.0,342342.0,791838.0,Success,Decreased,1.0,4,2,583537.5,151788.6,1.2440678724928367,291768.75,Micro
854162.0,RUBAVU,Other Service Activities,INDIVIDUAL,2021,48,Male,PhD,1,Business Partner,1172730.0,567409.0,1069987.0,1620095.0,Success,Increased,1.0,8,3,1107555.25,184467.3,1.296655614911908,553777.625,Micro
41172405.0,KIREHE,Transportation And Storage,INDIVIDUAL,2022,21,Male,PhD,3,Microfinance,0.0,54203340.0,74559475.0,62335202.0,Success,Increased,4.0,8,2,47774504.25,20736174.1,1.1603525004101047,9554900.85,Micro
5320094.0,HUYE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2022,41,Male,Bachelor's Degree,0,Family/Friends,0.0,7138276.0,12496767.0,5224904.0,Fail,Decreased,1.0,6,2,6214986.75,2103320.3,1.1682097312172057,3107493.375,Micro
78791344.875,NYARUGENGE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,2021,40,Female,PhD,4,Inheritance,2351695.0,166698618.875,185566199.75,196044153.75,Fail,Increased,3.0,8,3,137665166.84375,59994495.7125,1.7472117694518312,34416291.7109375,Micro
2764815.0,RUTSIRO,"Arts, Entertainment And Recreation",INDIVIDUAL,2022,46,Female,Primary,4,Foreign Investment,0.0,4881165.0,3543493.0,5206750.0,Success,Increased,1.0,2,2,3407852.0,1428257.8,1.2325782258204525,1703926.0,Micro
471596.0,NYAMAGABE,Unclassified,INDIVIDUAL,2022,29,Male,Secondary,2,Inheritance,0.0,623865.0,813877.0,812188.0,Success,Increased,2.0,3,2,562482.5,262657.6,1.1927185711529122,187494.16666666666,Micro
78791344.875,KICUKIRO,Financial And Insurance Activities,INDIVIDUAL,2021,38,Female,Master's Degree,0,Inheritance,49108839.375,166698618.875,185566199.75,196044153.75,Success,Increased,5.0,7,3,149354452.9375,45967352.4,1.8955692567359639,24892408.822916668,Micro
78791344.875,KAMONYI,Transportation And Storage,INDIVIDUAL,2021,34,Male,No Formal Education,5,Business Partner,49108839.375,99027209.0,104355643.0,131772617.0,Success,Increased,4.0,1,3,96066077.09375,25331976.6875,1.2192465559118106,19213215.41875,Micro
2254634.0,KICUKIRO,Transportation And Storage,INDIVIDUAL,2021,21,Male,Secondary,0,Inheritance,2310844.0,3875350.0,4156486.0,1941186.0,Fail,Decreased,2.0,3,3,3070966.5,-82783.8,1.3620681396323573,1023655.5,Micro
14210428.0,KAMONYI,Transportation And Storage,INDIVIDUAL,2022,43,Male,Master's Degree,4,Microfinance,0.0,19593615.0,13515067.0,17620097.0,Success,Decreased,2.0,7,2,12682194.75,4678174.3,0.8924568533434142,4227398.25,Micro
4543783.0,RUBAVU,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2022,37,Male,Vocational/Technical,1,Personal Savings,0.0,11519476.0,10593903.0,7244452.0,Success,Decreased,4.0,4,2,7339457.75,2080778.3,1.6152743506293432,1467891.55,Micro
545550.0,RUHANGO,Other Service Activities,INDIVIDUAL,2022,31,Female,PhD,1,Inheritance,0.0,658521.0,1000000.0,2000000.0,Success,Increased,1.0,8,2,914630.25,634147.9,1.676525659379233,457315.125,Micro
2599302.0,GATSIBO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2022,27,Female,Certificate/Diploma,1,Foreign Investment,0.0,3392221.0,4478948.0,386750.0,Fail,Decreased,1.0,5,2,2064479.75,224697.7,0.7942435914550939,1032239.875,Micro
706140.0,RWAMAGANA,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2022,53,Male,No Formal Education,2,Crowdfunding,0.0,837717.0,777626.0,410482.0,Fail,Decreased,1.0,1,2,506456.25,117135.5,0.7172168872788862,253228.125,Micro
8403406.0,RWAMAGANA,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2021,49,Female,Vocational/Technical,1,Government Grant,15684400.0,7766218.0,16848099.0,16168907.0,Fail,Increased,1.0,4,3,14116906.0,1053540.2,1.679902687088701,7058453.0,Micro
6444242.0,GASABO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2022,42,Male,Bachelor's Degree,1,Microfinance,0.0,12241757.0,7346132.0,12019147.0,Success,Decreased,2.0,6,2,7901759.0,3116181.6,1.2261733457288932,2633919.6666666665,Micro
1567873.0,BUGESERA,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2022,53,Male,Master's Degree,2,Business Partner,0.0,7613611.0,54784213.0,131259513.0,Success,Increased,4.0,7,2,48414334.25,44094914.1,30.87897002565257,9682866.85,Micro
594748.0,NYANZA,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2022,53,Female,Master's Degree,5,Business Partner,0.0,1806183.0,2057557.0,328440.0,Success,Decreased,1.0,7,2,1048045.0,123669.4,1.762163534533055,524022.5,Micro
4368997.0,NYARUGENGE,Human Health And Social Work Activities,INDIVIDUAL,2021,50,Female,Bachelor's Degree,6,Microfinance,1500000.0,2970127.0,1401750.0,8257728.0,Success,Increased,2.0,6,3,3532401.25,1870480.7,0.808515190439547,1177467.0833333333,Micro
707254.0,NGORORERO,Accommodation And Food Service Activities,INDIVIDUAL,2022,33,Male,Secondary,0,Government Grant,0.0,605856.0,274656.0,1834220.0,Fail,Increased,1.0,3,2,678683.0,517146.0,0.95960155813674,339341.5,Micro
202608.0,MUHANGA,Information And Communication,PRIVATE CORPORATION,2021,33,Female,Secondary,1,Personal Savings,1419.0,130650.0,378873.0,3311000.0,Success,Increased,1.0,3,3,955485.5,1017696.6,4.715908473957228,477742.75,Micro
150035.0,BURERA,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2022,22,Male,Bachelor's Degree,0,Venture Capital,0.0,200000.0,400000.0,400000.0,Fail,Increased,1.0,6,2,250000.0,140000.0,1.6662667626436323,125000.0,Micro
252679.0,GISAGARA,Other Service Activities,INDIVIDUAL,2022,27,Male,Vocational/Technical,0,Inheritance,0.0,187404.0,347850.0,129613.0,Fail,Decreased,1.0,4,2,166216.75,54928.5,0.6578152208326737,83108.375,Micro
14379315.0,GICUMBI,Transportation And Storage,INDIVIDUAL,2022,26,Male,Secondary,2,Business Partner,0.0,22504347.0,12486568.0,7590314.0,Fail,Decreased,1.0,3,2,10645307.25,1275316.3,0.7403208365404863,5322653.625,Micro
319365.0,BURERA,Other Service Activities,INDIVIDUAL,2022,40,Female,Secondary,4,Government Grant,0.0,257207.0,25000.0,224996.0,Fail,Decreased,1.0,3,2,126800.75,44278.1,0.3970389772236243,63400.375,Micro
30878477.0,HUYE,Construction,PRIVATE CORPORATION,2022,34,Female,Certificate/Diploma,0,Personal Savings,0.0,10887880.0,185566199.75,180174060.0,Success,Increased,6.0,5,2,94157034.9375,71520049.975,3.049277070505224,13451004.99107143,Small
747661.0,GISAGARA,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2021,21,Female,Vocational/Technical,0,Family/Friends,774601.0,1048790.0,1381164.0,3480630.0,Fail,Increased,1.0,4,3,1671296.25,845046.1,2.2353633727539983,835648.125,Micro
345940.0,NYARUGENGE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2022,41,Female,Vocational/Technical,0,Foreign Investment,0.0,217401.0,593399.0,315585.0,Fail,Increased,1.0,4,2,281596.25,132275.3,0.8140007978239064,140798.125,Micro
11632994.0,NYARUGENGE,Unclassified,PRIVATE CORPORATION,2022,37,Male,No Formal Education,5,Family/Friends,0.0,5471510.0,401100.0,2651000.0,Fail,Decreased,5.0,1,2,2130902.5,288259.0,0.18317746203793606,355150.4166666667,Micro
681301.0,RUBAVU,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2021,38,Male,Certificate/Diploma,7,Government Grant,1018341.0,924963.0,790598.0,516266.0,Fail,Decreased,1.0,5,3,812542.0,-164059.0,1.1926311679695643,406271.0,Micro
50000.0,KAMONYI,Other Service Activities,INDIVIDUAL,2022,28,Male,Secondary,0,Inheritance,0.0,15000.0,500000.0,59890.0,Success,Increased,2.0,3,2,143722.5,66467.0,2.874392512149757,47907.5,Micro
1532983.0,RULINDO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2021,34,Male,Bachelor's Degree,1,Government Grant,2207643.0,12685001.0,30676617.0,2663550.0,Fail,Increased,2.0,6,3,12058202.75,1935933.7,7.8658373146751694,4019400.9166666665,Micro
4216538.0,GICUMBI,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2022,41,Female,Vocational/Technical,6,Family/Friends,0.0,2452223.0,7312851.0,12127103.0,Success,Increased,3.0,4,2,5473044.25,4124193.7,1.2979944570653799,1368261.0625,Micro
117568.0,HUYE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2021,28,Female,Master's Degree,4,Family/Friends,800000.0,291500.0,110500.0,293000.0,Fail,Decreased,1.0,7,3,373750.0,-170200.0,3.1789842560538917,186875.0,Micro
911179.0,BUGESERA,Other Service Activities,PRIVATE CORPORATION,2022,42,Female,PhD,2,Bank Loan,0.0,1018003.0,30000.0,1077456.0,Success,Increased,2.0,8,2,531364.75,224436.5,0.5831611207445291,177121.58333333334,Micro
27740464.0,NYARUGENGE,Construction,PRIVATE CORPORATION,2022,30,Male,Secondary,0,Microfinance,0.0,67342890.0,1320000.0,18127854.0,Success,Decreased,7.0,3,2,21697686.0,-1163932.8,0.782167350114715,2712210.75,Small
1999866.0,KICUKIRO,Transportation And Storage,INDIVIDUAL,2022,35,Male,Certificate/Diploma,0,Foreign Investment,0.0,2156632.0,2237683.0,2786663.0,Fail,Increased,1.0,5,2,1795244.5,844104.0,0.897681945849399,897622.25,Micro
3133019.0,NYAGATARE,Transportation And Storage,INDIVIDUAL,2022,21,Male,PhD,1,Inheritance,0.0,1624648.0,2059260.0,3041076.0,Success,Increased,2.0,8,2,1681246.0,955784.0,0.536621534493875,560415.3333333334,Micro
4796899.0,KICUKIRO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,2022,28,Male,Bachelor's Degree,1,Foreign Investment,0.0,4712062.0,9370141.0,7406817.0,Fail,Increased,3.0,6,2,5372255.0,2687853.0,1.1199430882444912,1343063.75,Micro
6704606.0,RULINDO,Transportation And Storage,INDIVIDUAL,2022,45,Male,Bachelor's Degree,0,Business Partner,0.0,5657898.0,10605502.0,13109896.0,Success,Increased,4.0,6,2,7343324.0,4427729.2,1.0952653899027938,1468664.8,Micro
2148567.0,RUHANGO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,2022,68,Female,Secondary,3,Foreign Investment,0.0,7553398.0,41688816.0,29063111.0,Success,Increased,2.0,3,2,19576331.25,12132475.1,9.111338924344029,6525443.75,Micro
1294246.0,NYARUGENGE,Education,PRIVATE CORPORATION,2022,44,Female,No Formal Education,0,Bank Loan,0.0,527966.0,18388876.0,35245493.0,Success,Increased,6.0,1,2,13540583.75,12359738.9,10.462132614562753,1934369.107142857,Small
1684028.0,RWAMAGANA,Transportation And Storage,INDIVIDUAL,2022,48,Male,Master's Degree,5,Microfinance,0.0,1823754.0,1497357.0,3126755.0,Success,Increased,3.0,7,2,1611966.5,905386.8,0.9572082784797649,402991.625,Micro
6588580.0,NYABIHU,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2022,21,Female,Primary,0,Business Partner,0.0,25431839.0,16903085.0,3514084.0,Success,Decreased,4.0,2,2,11462252.0,201349.8,1.7397148187143787,2292450.4,Micro
78791344.875,KICUKIRO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,2022,21,Male,Primary,0,Crowdfunding,0.0,166698618.875,19842800.0,16395000.0,Success,Decreased,13.5,2,2,50734104.71875,-9767081.8875,0.64390453234849,3498903.7737068967,Small
78791344.875,GAKENKE,Financial And Insurance Activities,INDIVIDUAL,2022,37,Male,Secondary,3,Microfinance,0.0,166698618.875,185566199.75,196044153.75,Success,Increased,7.0,3,2,137077243.09375,60700004.2125,1.7397499886753902,17134655.38671875,Small
274973.0,GICUMBI,Other Service Activities,INDIVIDUAL,2022,50,Female,No Formal Education,2,Crowdfunding,0.0,632342.0,610850.0,183577.0,Success,Decreased,1.0,1,2,356692.25,52923.9,1.2971853702531875,178346.125,Micro
78791344.875,RWAMAGANA,Manufacturing,PRIVATE CORPORATION,2022,34,Female,No Formal Education,6,Family/Friends,0.0,166698618.875,185566199.75,196044153.75,Success,Decreased,7.0,1,2,137077243.09375,60700004.2125,1.7397499886753902,17134655.38671875,Small
1711640.0,KIREHE,Other Service Activities,INDIVIDUAL,2022,70,Male,Certificate/Diploma,3,Government Grant,0.0,1762047.0,119932237.0,128433970.0,Fail,Increased,1.0,5,2,62532063.5,50347210.0,36.5333989428858,31266031.75,Micro
5044186.0,MUHANGA,Transportation And Storage,INDIVIDUAL,2022,23,Female,Vocational/Technical,0,Crowdfunding,0.0,4080853.0,3596263.0,3749970.0,Fail,Decreased,1.0,4,2,2856771.5,1076532.0,0.5663492451806406,1428385.75,Micro
